"Word","ReadingFurigana","ReadingKana","Occurences","ReadingFrequency","PitchPositions","Definitions","ExampleSentence","JmDictWordId"
"様","様[よう]","よう","16","6699","2","appearing ...,looking ...,way to ...,method of ...ing,form,style,design,like,similar to,thing (thought or spoken)","","1605840"
"あなたたち","あなたたち","あなたたち","16","1793","","you (plural)","","2830440"
"街","街[まち]","まち","16","1089","1","town,block,neighbourhood,neighborhood,downtown,main street,street,road","","1603990"
"帰る","帰[かえ]る","かえる","16","114","1","to return,to come home,to go home,to go back,to leave (of a guest, customer, etc.),to get home,to get to home plate","","1221270"
"こっち","こっち","こっち","16","142","1,2","this way,this direction,here,this (one),I,me,we,us,this person","","1004500"
"国","国[くに]","くに","15","868","0","country,state,region,national government,central government,home (i.e. hometown, home country),province (of Japan),land,earth","","1592250"
"お前たち","お前[まえ]たち","おまえたち","15","1725","2","you (plural)","","2834051"
"悪い","悪[わる]い","わるい","15","122","2","bad,poor,undesirable,poor (quality),inferior,insufficient,evil,sinful,ugly,not beautiful,at fault,to blame,in the wrong,bad (at doing something),unprofitable,unbeneficial,sorry,(my) bad,unforgivable","","1151260"
"幸せ","幸[しあわ]せ","しあわせ","15","444","0","happiness,good fortune,luck,blessing","","1594060"
"今度","今[こん]度[ど]","こんど","15","205","1","this time,now,next time,another time,shortly,soon,recently,lately,the other day","","1289370"
"１人","１[ひと]人[り]","ひとり","15","746","2","one person,being alone,being by oneself,being single,being unmarried,by oneself,alone,just,only,simply","","1576150"
"まずは","まずは","まずは","15","653","1","first of all,to begin with,before anything else,probably,most likely,almost certainly,virtually,more or less (satisfactory),on the whole,reasonably,anyway,at any rate,for now (at least),for the time being","","2829815"
"討伐","討[とう]伐[ばつ]","とうばつ","15","10104","0,1","subjugation (using military force),suppression,subduing","","1449970"
"次","次[つぎ]","つぎ","15","198","2","next,following,subsequent,stage,station","","1316380"
"戻る","戻[もど]る","もどる","15","164","2","to turn back (e.g. half-way),to return,to go back,to recover (e.g. something lost),to be returned,to rebound,to spring back","","1535880"
"お父さん","お父[とう]さん","おとうさん","15","633","2","father,dad,papa,pa,pop,daddy,dada,husband,you (of an elderly person older than the speaker),he,him","","1002590"
"力","力[ちから]","ちから","15","289","3","force,strength,might,vigour,vigor,energy,capability,ability,proficiency,capacity,faculty,efficacy,effect,effort,endeavours,endeavors,exertions,power,authority,influence,good offices,agency,support,help,aid,assistance,stress,emphasis,means,resources","","1554820"
"ので","ので","ので","15","136","","because,as,since,so,therefore,because of that,therefore,accordingly,consequently,on those grounds,that is why,for that reason","","1009970"
"負ける","負[ま]ける","まける","14","465","0","to lose,to be defeated,to be beaten,to give in (to),to yield,to succumb,to give way,to surrender,to be overcome (with),to be inferior (to),to be second (to),to be outdone (by),to get a rash (from),to come out in a rash,to reduce the price,to give a discount,to throw in (something extra) for free","","1497980"
"倍","倍[ばい]","ばい","14","2194","0,1","double,twice (as much),times (as much),-fold,1-nth,1 to n,1 in n","","1473230"
"誓う","誓[ちか]う","ちかう","14","2465","2,0","to swear,to vow,to take an oath,to pledge","","1381210"
"そこ","そこ","そこ","14","97","0","there (place relatively near listener),there (place just mentioned),that place,then (of some incident just spoken of),that (of point just raised),you","","1006670"
"なぜ","なぜ","なぜ","14","387","0","why,how,for what reason","","1577120"
"おじいちゃん","おじいちゃん","おじいちゃん","14","4034","","grandpa,granddad","","2007470"
"すべて","すべて","すべて","14","974","1","everything,all,the whole,entirely,completely,wholly,all","","1595730"
"だろう","だろう","だろう","14","50","","seems,I think,I guess,I wonder,I hope,right?,don't you agree?,I thought you'd say that!","","1928670"
"３人","３[さん]人[にん]","さんにん","14","1129","3","three people","","1301000"
"友達","友[とも]達[だち]","ともだち","14","513","0","friend,companion","","1540170"
"商会","商[しょう]会[かい]","しょうかい","14","21467","0","firm,company","","1346640"
"勝つ","勝[か]つ","かつ","14","529","1","to win,to gain victory","","1346150"
"かも","かも","かも","14","189","1","may,might,perhaps,may be,possibly","","2143350"
"ごめんなさい","ごめんなさい","ごめんなさい","14","357","","I'm sorry,my apologies,excuse me,pardon me","","1270680"
"初めて","初[はじ]めて","はじめて","14","254","2","for the first time,only after ... is it ...,only when ... do you ...,not until ... do you ...,first time,(one's) first","","1342550"
"学園","学[がく]園[えん]","がくえん","13","4173","0","educational institution,school,academy,campus","","1206570"
"騎士","騎[き]士[し]","きし","13","5955","1,2","(medieval) knight,samurai on horseback","","1224110"
"何も","何[なに]も","なにも","13","201","1,0","(not) anything,(nothing) at all,(not) any,nothing,and everything else,and all,(not) at all,(not) in the least,(not) especially,(not) to that extent","","1188490"
"違う","違[ちが]う","ちがう","13","111","2","to differ (from),to be different,to be distinct,to be unlike,to vary,to disagree (with),to be wrong,to be incorrect,to be mistaken,to become abnormal,to go wrong,isn't it?,wasn't it?","","1158880"
"くっ","くっ","くっ","13","1582","","tch,ugh,damn","","2870321"
"そういう","そういう","そういう","13","151","0","such,like that,that sort of","","1394680"
"小娘","小[こ]娘[むすめ]","こむすめ","13","5661","2","young girl,lass,adolescent female","","1640110"
"請ける","請[う]ける","うける","13","40122","2","to receive,to get,to catch (e.g. a ball),to be struck by (wind, waves, sunlight, etc.),to sustain (damage),to incur (a loss),to suffer (an injury),to feel (influence),to undergo (e.g. surgery),to take (a test),to accept (a challenge),to be given (e.g. life, talent),to find funny,to find humorous,to be amused (by),to follow,to succeed,to be descended from,to face (south, etc.),to be modified by,to obtain (a pawned item, etc.) by paying a fee,to be well-received,to become popular,to go down well","","1329590"
"へ","へ","へ","13","59","1","to,towards,for","","2029000"
"胸","胸[むね]","むね","13","625","2","chest,breast,breasts,bosom,bust,heart,lungs,stomach,heart,mind,feelings","","1237820"
"失う","失[うしな]う","うしなう","13","667","0","to lose,to miss (a chance, opportunity),to lose (a loved one),to be bereaved of,to concede (goals, points, etc.)","","1319750"
"父","父[ちち]","ちち","13","878","2,1","father","","1497610"
"倒す","倒[たお]す","たおす","13","1196","2","to throw down,to bring down,to blow down,to fell,to knock down,to set (something) down on its side,to turn (something) on its side,to recline (e.g. a seat),to kill,to defeat,to beat,to overthrow,to trip up,to ruin,to leave unpaid,to cheat,to do completely,to do thoroughly,to do to the fullest","","1445770"
"自分","自[じ]分[ぶん]","じぶん","13","72","0","myself,yourself,oneself,himself,herself,I,me,you","","1318610"
"えーっ","えーっ","えーっ","13","2496","1,2,0","yes,that is correct,right,um,errr,well,huh?,grrr,gah,must I?,good","","1001140"
"お前","お前[まえ]","おまえ","13","110","0","you,before (a god, nobleman, etc.),in front of","","1002290"
"許す","許[ゆる]す","ゆるす","13","281","2","to permit,to allow,to approve,to consent to,to forgive,to pardon,to excuse,to tolerate,to exempt (someone) from,to remit,to release,to let off,to acknowledge,to admit,to trust,to confide in,to let one's guard down,to give up (points in a game, distance in a race, etc.),to yield","","1232870"
"今回","今[こん]回[かい]","こんかい","12","448","1","this time,now","","1289070"
"者","者[もの]","もの","12","310","2","person","","1322990"
"ただ","ただ","ただ","12","126","1","ordinary,common,usual,free of charge,unaffected,as is,safe,only,merely,just,simply,but,however,nevertheless","","1538900"
"あ","あ","あ","12","63","1","ah,oh,hey!","","2394370"
"見える","見[み]える","みえる","12","144","2","to be seen,to be visible,to be in sight,to look,to seem,to appear,to come","","1259140"
"ではない","ではない","ではない","12","234","","is not,am not,are not","","2823770"
"伯爵","伯[はく]爵[しゃく]","はくしゃく","12","18137","0","count,earl","","1474260"
"本当に","本[ほん]当[とう]に","ほんとうに","12","247","5,0","really,truly","","1611580"
"しかし","しかし","しかし","12","211","2","however,but","","1505990"
"炎","炎[ほのお]","ほのお","12","2463","1,2","flame,blaze,flames (of intense emotion, e.g. love, jealousy, anger),passion","","1177070"
"ように","ように","ように","12","84","","like,as,so that,in order that,so as to,in order to,be sure to,I hope (that),I pray (that),may","","1013110"
"強い","強[つよ]い","つよい","12","239","2","strong,potent,competent,domineering,tough,strong,brawny,powerful,healthy,rugged,good (at),skilled,knowledgeable,being able to handle,know how to deal (with),durable (against),resistant (to),resilient,firm,rigid,solid,intense,strong,fierce,high,dependable,trustworthy","","1236070"
"こそ","こそ","こそ","12","258","","it is ... that ...,precisely,in particular,definitely,for sure,only (when, after, because, etc.),although,while,it is the case that ... but,it is precisely because ... that ...,only because ...,not at all,not in the slightest,absolutely not,never","","1004410"
"ところ","ところ","ところ","12","145","0,3","place,spot,scene,site,address,district,area,locality,one's house,point,aspect,side,facet,passage (in text),part,space,room,thing,matter,whereupon,as a result,about to,on the verge of,was just doing,was in the process of doing,have just done,just finished doing,approximately,around,about","","1343100"
